""	"B1"	"B2"	"H1"	"H2"
"cluster7097"	7.23145120392844	7.07545619077386	7.1327311181766	6.92887466724118
"cluster8790"	8.31414307507911	8.45529569667603	8.28324946502065	7.91336596714732
"cluster7098"	7.16789025386687	7.26625561586939	6.18305816299831	5.58309709361825
"cluster7099"	7.02316499571401	6.87534305097462	6.85552852267501	7.50971606007792
"cluster8791"	5.54086942917565	5.46340601310074	5.21035540664594	4.66329927269774
"cluster8792"	6.71831797338857	6.52068797383227	5.79964778889965	5.76647646950034
"cluster8793"	5.55956003424575	5.19837483734271	3.4624432839354	3.24853209748739
"cluster8794"	14.3215998727193	14.3886281247561	14.0543257975667	13.6234568518432
"cluster7100"	6.61807949764414	6.67012177892994	6.81365709621042	6.49298386115602
"cluster7101"	10.5712686260099	10.4731939895715	10.4212064933493	10.1429275120852
"cluster7102"	4.21414185207602	4.86282031354856	12.3278654691809	12.6666959292842
"cluster8796"	3.84976205927368	3.68305510853781	6.13787959386625	7.28820404465703
"cluster8797"	9.23875418714064	9.18383488485141	9.89172542820707	10.8585874375089
"cluster8798"	9.04226035679612	9.14193415807827	10.7014677827151	11.0772245785571
"cluster8799"	8.25019276789945	8.28959502165344	7.74498054127124	7.37260595114605
"cluster8800"	9.66964073686922	9.59972099640757	9.43257999376247	9.03838270006973
"cluster7103"	6.97191371546955	6.57612058192403	6.21185579316205	5.76795141623361
"cluster8801"	6.95913896198732	6.76567515368808	6.38254698434263	6.53449970973426
"cluster7104"	7.88654229528981	7.88425038318714	8.33915047681664	8.94828787975389
"cluster7105"	6.49076902242078	6.57460493632999	6.26875565751478	5.62047800976418
"cluster8802"	7.88118813191817	7.83113660575891	6.87527436609561	6.24351960672473
"cluster8803"	10.5308138997425	10.4815590865561	9.89487534104556	9.44214586277539
"cluster7106"	6.07525926993748	6.15625173866928	10.2340948459709	10.6557027042261
"cluster7107"	10.7930820189954	10.687542526856	11.5813142192042	11.608871536032
"cluster7108"	-2.28047587135154	-2.2347952206066	6.92789891939424	7.98284706478682
"cluster8804"	10.3311525341409	10.2629480419133	9.47778988720334	8.97264984889991
"cluster8805"	9.89610401814006	9.99968255465646	9.6646006841985	9.7014022925142
"cluster8806"	-0.254613698777953	-0.205228376054802	8.13037030531834	9.39781587786847
"cluster7109"	-0.247456339986794	0.634069594489	8.18184079016936	8.79018168344779
"cluster7110"	11.2434406179811	11.2371070579278	11.0548591567816	11.059899972874
"cluster8807"	-0.323329663870825	-2.19554259652488	6.43997287954782	7.28463027174046
"cluster8808"	6.74551802797816	6.74250329834128	5.98493524825275	5.27262229304561
"cluster8809"	-0.223235465119676	-0.173720922955201	9.61265993780785	10.4511844719895
"cluster8810"	10.6802459769711	10.6156024142065	11.5143744375769	11.4393994793638
"cluster7111"	9.39318520728468	9.46852310883235	9.10152437226887	9.10168382747121
"cluster8811"	9.12828650641713	9.01857445217488	9.3962178671513	9.43420892253323
"cluster8812"	7.71263690609985	7.62897772604151	7.34013415594365	7.13395554133954
"cluster7113"	11.4916867878282	11.4313568044289	11.7563260392513	12.1675349723527
"cluster7114"	7.83019514864554	7.8781277569185	7.67040278058415	7.90358358528887
"cluster8813"	6.54901485940714	6.72054314671395	7.01674536813021	7.35516450015816
"cluster8814"	10.8663632749736	10.9491927633012	11.3550954034324	11.2840795693121
"cluster7115"	11.4832444292394	11.4553171948912	12.7015225640676	13.105307009942
"cluster8815"	9.6578750958702	9.60885224107802	10.8625341065445	11.6179102048627
"cluster7117"	7.00095099369785	7.25770735756881	7.14859091475299	7.07687180014551
"cluster7118"	11.5335777930977	11.5425296972882	11.2969234011133	11.0878129898087
"cluster8816"	-2.33226093016169	-2.28686562479112	5.91810930241225	6.65348791914904
"cluster8817"	1.14791475313507	-1.8106595087568	12.242220544843	13.1212413091362
"cluster8818"	-1.9722173883223	-0.158887558826923	11.1444732644541	11.9504170044804
"cluster7120"	10.4069152416083	10.3969392005734	9.57477790883	9.60736329356005
"cluster8819"	5.16686027559729	5.05229939104328	4.08812531797768	2.47883444540715
"cluster8820"	7.62970571991755	7.63205027440391	6.6728210291552	6.61714126462227
"cluster8821"	0.654019196471372	0.704809094938865	12.7405039255631	13.1632959726385
"cluster7121"	-0.186732710429675	-1.87552247637813	12.1454937908098	12.5327772824109
"cluster7122"	-2.30939692829783	-2.26386233002763	6.77930908619432	6.84067628304695
"cluster7123"	-2.14074060854184	-2.09488120429862	9.66862931483512	10.0107912000676
"cluster7124"	-2.0519138149198	0.635587253034799	9.6162715324478	10.0685020495143
"cluster7125"	-1.98900935497008	-1.94311255191471	12.1027351215305	12.2798504076906
"cluster8822"	5.48406840609436	4.99121300297652	6.17178050510774	5.79380834297035
"cluster7126"	9.89336504112781	9.95590697660012	10.3998137253099	11.06224758799
"cluster7127"	5.80071842885883	5.85231703637609	4.87698503600144	3.75660280547549
"cluster7128"	6.95001766697249	6.84518530425825	6.1829283648658	6.08061239109887
"cluster7129"	10.5160580387377	10.4140406077627	10.0624564435907	10.0359217104492
"cluster7130"	-2.03186490540397	-0.184589550243825	10.0995577304865	11.1182318570464
"cluster7131"	-0.249395887713289	-2.02117348835338	9.5540809167617	10.5396931332813
"cluster8823"	-2.12576892623472	-2.07990044750358	9.59298441250362	10.5708085176222
"cluster7132"	8.5933379069945	8.5838861959052	7.87427073704597	7.45165724196594
"cluster7134"	7.8832655712552	7.95181614384581	7.54408555933619	6.80086145614733
"cluster8825"	9.03925424942518	9.1548918238822	8.9425116322735	8.49836068014399
"cluster8826"	10.0388661103196	9.92959808787422	10.297124054278	10.0372494879934
"cluster7135"	5.45682019481944	5.73026964871529	5.08780865255205	4.736178801544
"cluster8827"	1.82452340223068	2.34124292825897	6.12771316879626	7.38191414379961
"cluster8828"	9.25895833477923	9.32870309985928	10.7478872803279	11.4309288027173
"cluster8829"	-2.29710156447335	-2.25148308117412	6.64771173032041	7.58287859662374
"cluster7136"	10.2120926253789	10.073357404095	9.43977346956534	9.08548107658712
"cluster7137"	6.00516497248512	5.91699950763011	4.10361714628695	3.75378986256691
"cluster8832"	-0.219384007434411	0.649414243527847	9.51882722834031	9.89061337321965
"cluster8833"	7.54033529577412	7.65377976262616	7.07011021936977	7.2751687619082
"cluster8834"	9.41974709670387	9.266141211581	9.14063661551197	8.40078399347211
"cluster7138"	5.75029412238379	5.65236382815188	4.34416231329982	4.99276187823637
"cluster7139"	9.5405964235718	9.52997252179023	11.3864991233569	10.7973598874817
"cluster7140"	5.75432947710025	5.61625439104982	5.48176383641642	4.73815054644463
"cluster8835"	-2.29784878928499	-2.25223890975015	6.68882829213199	7.49312918765978
"cluster8836"	1.85499588151396	1.60981963699723	13.7230276239481	14.1433900945345
"cluster8838"	6.90917854233253	6.94502638536983	5.80117246686421	5.90079993804564
"cluster8839"	8.65101479289872	8.57161605536252	8.02741625728472	8.10555760766099
"cluster8840"	6.01383903305276	5.89240074520318	5.70753446491491	3.89337301031607
"cluster8841"	9.8649272158704	9.87052091821842	9.92621977656523	9.36240538063008
"cluster8842"	8.76703807453494	8.57678853517234	8.11787433994139	7.77275920841738
"cluster8843"	8.91959272373605	8.76494947899779	7.84655394566557	7.90586924350598
"cluster8844"	5.8891555096477	6.00404795915313	5.15210618886571	4.33033781694845
"cluster7142"	8.03936336808505	8.05417610572951	7.21236051656514	7.10733257104073
"cluster7143"	-0.124154713857114	1.59199913347971	12.6455942404536	13.2589905277345
"cluster8845"	-2.22999430337534	0.596910467972828	6.09379068746964	6.51438860280561
"cluster8846"	8.92734839385576	9.03262923006641	8.69171990633565	8.56990737220607
"cluster7145"	6.74368200907698	6.94225528575782	6.85536611910976	7.62907639131524
"cluster8847"	9.61792380224073	9.57664705810293	10.3975813001928	10.8523610718389
"cluster7146"	10.2823085805852	10.0542429067845	9.37078546751674	8.76428135047109
"cluster8848"	8.08290500942819	8.12071736110473	8.56106352653124	8.70201154559197
"cluster7147"	10.4772203617493	10.4630910399058	10.2199252437253	10.2670276303455
"cluster8849"	-0.194678928703444	-1.89433960815441	12.0139638831889	12.0794645336543
"cluster7150"	8.05195430542983	8.03666372843081	7.74496189425389	7.77111857201418
"cluster8850"	8.97120992452085	9.08826678533633	11.5556529667924	12.4581501723982
"cluster8851"	6.76206520129972	6.89262645283165	7.20946514870846	7.5509775161186
"cluster8852"	12.3293281866552	12.2793658483195	13.1040056119701	12.9491949002198
"cluster7152"	10.7363282621742	10.7492273786935	11.9457116224245	11.949120667934
"cluster8853"	8.39601043075392	8.38320200105496	8.94161637807403	8.95000695978534
"cluster7153"	9.34462210730046	9.37576466417369	11.1073912384077	11.9787354473864
"cluster7154"	4.21129880340854	5.08168247735672	5.94320111913664	7.23199872055174
"cluster7155"	4.65987654613931	4.50489147892734	6.72577574440032	7.60807852247967
"cluster8854"	6.4585265609442	6.0319497343176	6.50549285588062	6.10635882465385
"cluster8855"	-0.320622797076204	-2.18989720722943	6.84668384463253	7.07158708687835
"cluster8856"	6.53036986689002	6.1751134664662	5.58482017655977	5.76469619491099
"cluster7156"	9.61769273247593	9.5805521428439	8.85509568022356	8.64907032514738
"cluster8857"	-2.17575967384262	-2.12992302377626	9.28508335211439	9.26082428636591
"cluster8858"	-2.10905829554145	-2.06318545575879	10.2681854841302	10.4129258016493
"cluster8859"	1.13407440161679	-0.143608028376931	10.5125472304373	10.4117991578515
"cluster7157"	5.96971852711183	5.94281558728739	5.48274630266387	4.42275411804896
"cluster7158"	8.75159954808585	8.70341461610848	8.05280944209528	7.97563898095527
"cluster8861"	6.4502916953126	6.58838384830958	6.55620729251939	6.74264218582361
"cluster7160"	7.26957832326496	7.16923123849377	6.98339698627197	6.86511957838159
"cluster7161"	7.57891270449303	7.37412808119711	12.7159053253605	12.8467167781829
"cluster7162"	2.64641930898271	2.84602080531804	7.47808240551929	7.89183699447066
"cluster7163"	-2.00582283348057	-1.95992753235173	11.5940898371359	12.2773638796758
"cluster7164"	11.1584187583261	11.0185158748004	11.0015529711301	11.1638449148836
"cluster8862"	10.8705505256373	10.7784693616117	10.3908776057579	10.7483132826039
"cluster7165"	11.5134340336519	11.5248538633322	11.1454366383637	11.3620342463153
"cluster7166"	6.61678169031454	6.70777699195697	6.27134548715195	6.38247972642128
"cluster8863"	7.06427119544708	6.70568338800167	9.45982808705352	9.52090466291781
"cluster8865"	8.66638393864075	8.70179098057542	8.40070341510623	8.50767346632278
"cluster7167"	7.88048628686958	7.96959370373306	9.8872525482003	10.6078912018148
"cluster8866"	8.67678247323403	8.56837230827138	7.83627898038053	7.71914603516584
"cluster7168"	7.25823744011829	7.46660438764967	7.22548393059659	7.17301957325586
"cluster8868"	7.70567452836109	7.52120629688422	6.77716842775879	6.38649771721097
"cluster8869"	9.57404112152628	9.65917566168727	9.2655382601541	8.65888017856785
"cluster8870"	-2.16370652987644	-2.11785826386736	9.0436448932608	9.90672887432213
"cluster8871"	8.10941474292797	8.15457989980492	7.71362460378599	7.64382780131049
"cluster8872"	10.6403075890913	10.5133333250265	10.9148018354923	10.9065675885519
"cluster7170"	9.10922283328475	9.03814483602003	9.4095593410817	9.71125828553338
"cluster8873"	9.18425806196636	9.11976945016747	9.10104173962219	9.10811829109948
"cluster7171"	9.9615445419199	9.81294678892421	9.37086691049064	9.42438735739959
"cluster7172"	6.23017306966034	6.1187573812114	5.87509266304311	5.89761754360733
"cluster7173"	8.18398508048739	8.06999316469296	7.47210051429371	7.22701819136848
"cluster8874"	-0.185204900419124	-1.87190750582182	12.0358677191405	12.7554057490013
"cluster8875"	11.284732410522	11.2554242799449	11.8643787287946	12.3106883308407
"cluster7174"	7.00534944553437	6.90655695018497	6.15352852792747	6.68954342159864
"cluster8877"	-2.09880521160389	-2.05292798886999	10.1448574651417	10.8615067173972
"cluster7175"	-0.228493430201809	1.17152986541843	8.59112388787054	9.40926564578947
"cluster7176"	-2.33002623595527	-2.28462444426105	6.05185009560846	6.60004570065691
"cluster7177"	-2.06420020188885	-2.01831419731249	10.7285398353325	11.3515275780144
"cluster7178"	10.418642451071	10.3123019201089	10.7521961265087	9.98448435617064
"cluster7179"	9.87389614480291	9.91997189490585	12.6225643017359	12.8938768232065
"cluster7180"	7.23741876523185	6.97446871483159	6.79684985822231	7.04776677074538
"cluster8879"	3.46126750511449	3.2192182859665	8.25481106528115	8.31450671749959
"cluster8881"	7.32744659924943	6.93100814124523	6.35549742540855	5.90255652190955
"cluster8882"	6.82117181055684	6.56875009374906	6.92767939666211	6.72635451826613
"cluster8883"	6.40950969238042	5.98144896970791	5.53712659545004	5.72843592092462
"cluster8884"	8.21738895214373	8.03164404823386	8.98133889283936	9.15365021948798
"cluster7181"	8.74786173120921	8.84494651107833	11.4432569107412	12.0067098001111
"cluster8885"	5.87019535076061	5.95514491589821	7.3611574983064	7.36444912048863
"cluster8886"	8.87301579227681	8.78576152595226	9.15999268749162	9.23312967903566
"cluster7182"	7.65528673873007	7.63335902440796	7.08622236387719	6.97624517401889
"cluster8887"	7.97207438265334	8.06247278089686	7.15197439772453	7.77031246751631
"cluster7183"	9.6337199990177	9.45961348220417	8.9834165799354	8.64433470508742
"cluster8888"	3.91696196866049	3.8336651841912	6.10376549402045	6.77495788041918
"cluster8889"	11.7400575188369	11.6054927063006	13.6817163074864	14.1173552002439
"cluster8890"	3.27008606576559	2.53484399852807	8.78856541575636	9.52944067523915
"cluster8891"	10.4168487012193	10.5251169335271	10.3636818456423	10.6902587296646
"cluster8892"	2.94616870840194	2.99818877000055	14.2401548586311	14.4539526963031
"cluster7185"	7.72981069114327	7.47779192271237	7.08576489767673	6.74732723264129
"cluster7186"	7.83243293700679	7.57713184974004	7.34008909058427	7.03594326585251
"cluster7187"	6.20104846801376	5.99562814946416	5.27657386634584	5.69090321756151
"cluster8893"	10.6835752574641	10.5654634170081	11.6354218458738	11.9617373004386
"cluster8894"	2.47891328046083	2.53060671170975	7.4432712394684	8.48158635958412
"cluster7188"	9.83443888090455	9.79986979556146	9.69699324235121	9.87966133511929
"cluster7189"	-2.28978836822233	-2.24416082111204	7.13434282841942	7.33495555342675
"cluster8895"	5.5930094502801	5.95121828858224	6.08462462574935	6.70127120422899
"cluster8896"	2.08408306131532	1.88639405890769	10.3074814898972	11.1720525729983
"cluster8897"	-2.31765143247511	-2.27214088999611	6.24363829671345	7.0707768610294
"cluster8898"	5.33044957714207	5.43039568971085	8.7220555542731	9.36674467552087
"cluster8899"	8.52665272755338	8.42311316473002	8.2901165684989	7.51572795495579
"cluster8900"	8.9994363000552	8.73375572953807	8.56269040578179	8.86331572927149
"cluster8901"	11.6025372715217	11.5037928023752	10.6483732304397	10.1067381815598
"cluster7190"	8.48397583196301	8.48366688271157	8.17232462592481	7.74608890546397
"cluster8902"	-0.255768077571143	-2.0360653708146	9.48383350134521	10.1191537356866
"cluster8903"	9.51499100186884	9.38593045225631	9.72551021695285	9.77217134436757
"cluster7192"	8.04923696784345	8.0754978724591	10.4972834262055	11.1334029749413
"cluster8904"	7.11580598928746	6.83055415921346	6.7554419453871	6.79705969852391
"cluster8905"	-0.30474505998682	-2.14930041515205	7.13801781777479	8.59458758076119
"cluster7193"	7.20373727449391	7.49907173389613	9.04025300078986	9.43335290165749
"cluster8906"	6.10081266425462	6.29839213160945	4.10996645912179	5.10924508656186
"cluster8907"	5.27814634958712	4.90758825951508	4.7080623398538	3.25410227446224
"cluster7194"	9.50438600533125	9.51721130214008	10.5265847394389	11.0492301804737
"cluster7195"	3.70852794715112	4.09035362781244	5.2642308453835	6.836239916768
"cluster8908"	6.21916898840899	6.33459897561306	6.37827117037724	5.89940504800773
"cluster8909"	6.76813384629913	6.91480708759169	6.89024421358932	6.13678566338155
"cluster8910"	8.29431484767479	8.06724015585689	7.85444947351419	7.54561298072179
"cluster8912"	5.00157522896096	4.85887976597176	6.1131195987941	7.13099653204622
"cluster7197"	10.6664436440556	10.6637703619403	10.3158269112726	10.5526168962235
"cluster8913"	8.73743175373361	8.80113352544629	10.2637294649861	10.7911407202543
"cluster7198"	9.16173502757028	9.30459231290717	8.63196411370455	8.70421106276483
"cluster7199"	-0.315383380352956	-2.17650178602437	6.92776933706326	7.62893547224069
"cluster8914"	7.84499990447856	7.735958966498	8.94022163769328	8.80741324090162
"cluster7200"	8.86578970581461	8.64852310692811	7.7565119139528	7.58683319478091
"cluster8915"	10.6329236345093	10.522188004348	11.2180253210783	11.5550265193248
"cluster8916"	9.07944455784118	9.10071443538717	13.1410292633212	13.2611802487706
"cluster7202"	9.48893235679577	9.55206428083926	9.97375475141732	10.6092313264178
"cluster7203"	7.35481243591185	7.21043951494296	7.00060783373995	6.63593022973104
"cluster7204"	11.0874751971667	11.1176786582571	11.2129760594339	11.4030205923112
"cluster7205"	5.34733143282524	5.65838152453494	4.80755195943037	6.27594267912776
"cluster7206"	8.66109629466348	8.5533620263534	8.06142431251719	8.50195194174922
"cluster7207"	9.27705886876494	9.36036714456787	7.92310091771726	8.6044826807886
"cluster7208"	4.99290422379889	5.45900283961769	4.34174733800912	5.25706245747152
"cluster7209"	1.54437555315946	1.89501140616335	12.1516505931176	12.5203569805595
"cluster8917"	7.74443655612708	7.81460623220984	7.29830580819579	6.78304109530272
"cluster7210"	5.37174890431114	5.27941893631565	4.09628984424736	3.25230309038398
"cluster7211"	5.33066500595516	5.35825009483027	3.96797593836065	4.11998276102276
"cluster8918"	9.15353006636457	9.05027435499361	11.3624584028873	11.8246403692711
"cluster7212"	15.4492821249735	15.3996156077437	15.3317823035685	14.9764068714364
"cluster7213"	9.38746247535179	9.63653486079238	9.09752667964463	9.0559622550783
"cluster7214"	6.97425122731048	7.33036963397154	6.38202477153522	5.73398105699455
"cluster7215"	7.42022396079399	7.62803896021247	6.98480523707163	7.17312983785391
"cluster8919"	9.66634454143351	9.58943733485038	10.2519307333557	10.3234866198107
"cluster7216"	2.94867167503055	2.37711761099673	14.7986693804912	15.7823701671991
"cluster7217"	-2.29294435829682	-2.24731796829314	6.82948028943179	7.54552202509451
"cluster7218"	-2.27087554431695	-2.22515301854632	6.91529452693536	8.41443496108124
"cluster7219"	-2.27278314956179	-2.22707671872565	7.01720606809105	8.20264528547598
"cluster7220"	2.66433403175268	2.71628421740724	13.5406721316332	14.4745832889922
"cluster7221"	-2.24512076182492	-2.19936077296208	7.61809825598378	8.59430112578639
"cluster7222"	-2.30740948303749	-2.26177744408385	6.07791364881928	7.89962586101092
"cluster8920"	8.56348005577876	8.63868391114595	7.92137611540822	7.98282477813116
"cluster7223"	6.31407699624238	6.29150528490682	5.48716469077147	5.00043327447649
"cluster7224"	8.24314711161396	8.12181163147707	7.28606770911507	7.50361963938591
"cluster8921"	8.54551773969782	8.50641731556291	8.01021418971286	8.18603423680804
"cluster7225"	9.30133639980157	9.23130521128767	8.90189074720976	8.81860334762827
"cluster7226"	8.13435928056007	8.0825332591395	7.81604820213254	8.01883051017237
"cluster8922"	10.4712690540833	10.3884406473959	10.0726033144663	9.80179725134524
"cluster7228"	-2.12151212822091	-2.07564370956394	9.93051193986084	10.3599986835905
"cluster8923"	8.44891735810924	8.38190775537478	9.92483453901072	10.4328453443381
"cluster8924"	1.12384114343425	0.649010825773171	8.32918682606499	9.15525594192052
"cluster7229"	-2.31120972951385	-2.26566101709115	6.38212928408881	7.22944864746111
"cluster7230"	8.17757016748645	8.27294406218968	8.77430380965966	9.17023140784441
"cluster8925"	11.2522366120307	11.3943520161454	10.2229457369131	10.406599008401
"cluster8926"	5.54371998406516	5.63602931720771	5.15296870377337	5.16292384369294
"cluster7232"	5.40120080073245	5.28615623506952	4.44061270104427	3.88766741623118
"cluster7233"	1.13251200681214	-1.89657658983294	11.0659176778444	11.5989303871332
"cluster7234"	5.34908822364577	5.25430083949264	3.46705445120879	4.00378388264127
"cluster7235"	8.42794150408173	8.26436156394897	8.12483910543241	7.48373239271203
"cluster7236"	-2.33656819223359	-2.29124765613032	6.01016822230646	6.23443342087734
"cluster7237"	9.1548166303347	9.13711857206259	8.99129456259378	8.40035320064238
"cluster7238"	-2.00001684426379	-1.95412067107364	11.5605766768786	12.4890799643105
"cluster7239"	1.11993940515172	1.17080002375884	6.64550342044388	7.77235620000463
"cluster8928"	0.649327923916473	-0.0834967853487267	13.0064680876178	13.1079147745755
"cluster7240"	8.17596837027912	8.51682235984612	8.11728007292153	7.84849647907076
"cluster8929"	-2.17255613077515	-2.12671422986988	8.92600933777028	9.73586990816127
"cluster7241"	5.83573648919783	5.57072017292458	4.72163305005969	4.50510782896932
"cluster8930"	1.15703497780525	0.696857596513959	11.7554042865249	12.593634573364
"cluster8932"	-2.03354654534194	-1.98765341305227	10.7508173837136	12.2798292222575
"cluster8933"	6.29908967071307	6.5997630559647	6.48508308891641	7.46452319275488
"cluster8934"	4.77433838125217	5.11708510631597	10.5787981851136	12.0107358699523
"cluster8935"	8.08569462433811	8.15219194651345	8.05196807555062	8.34589347523567
"cluster7242"	11.7718808656644	11.721606960512	12.6566571054642	12.8172536712023
"cluster8936"	6.19976149250178	6.03736072832505	9.52677926790494	10.0922551913393
"cluster8937"	-0.238967831313696	-1.99718715881444	9.98210259957098	10.8807004662039
"cluster7243"	10.4163556963441	10.5585348015023	10.6936958648204	10.6328185085768
"cluster7244"	8.98578994378131	8.84274789422556	9.37985548305787	9.99448049415483
"cluster8938"	10.5080593725898	10.4079497647796	10.8634171604574	11.34963612193
"cluster7245"	-2.32834330362347	-2.28293834236711	6.2026772448551	6.50490481588553
"cluster7246"	9.72414321495882	9.75789670967874	10.3573073179299	10.2505764174327
"cluster7247"	7.87052496294171	7.94738628088911	7.24134092933165	6.88343788002137
"cluster8939"	7.67387623745563	7.65794616439151	7.00186678441771	6.67471094959522
"cluster8940"	5.32458091439733	5.80912799984307	5.57944653758584	5.61311700368675
"cluster8941"	7.01427917889312	6.88255979264173	6.62723508323375	6.92722179471878
"cluster7248"	8.65632471095059	8.66947595643365	8.14219638488102	8.35292282110311
"cluster7249"	-2.18121332232557	-0.248977860546713	7.92710186754803	8.23178914511323
"cluster8942"	1.16907186871482	0.71355361274313	12.8901680674464	13.6112376898373
"cluster8943"	9.8318040567939	9.84065196303309	10.7778536901986	11.2475626081884
"cluster7250"	8.12502410994699	8.21170758318445	8.21041934136727	8.51699028455302
"cluster8944"	10.3733865375259	10.3052409304991	12.4553279821336	12.6062934309632
"cluster7251"	-2.03565621347629	-0.186205644699682	10.2419460386243	10.8498641210863
"cluster7252"	5.42672156026726	5.40903938185101	11.5539177232173	12.1947034155213
"cluster8946"	7.12403535918486	7.30897472379944	6.77703137511307	7.04811726928901
"cluster8947"	6.3523139337506	6.33162091208121	5.22016123207312	5.89664951072968
"cluster8948"	5.50367850697052	6.16713450102178	4.64066336953347	5.61158330724848
"cluster8949"	5.46776993399966	5.09838837831022	4.10341400079896	4.49885312483408
"cluster8950"	11.623305068732	11.4027628521683	11.116249714265	10.6198792730497
"cluster8951"	13.8521871672817	13.8556812306134	13.1951083640938	12.7930589030013
"cluster8952"	11.8234456369703	11.8365120312467	11.9065707297322	12.064692369347
"cluster8953"	7.67836896717768	7.23846963434191	7.1492423626479	6.81619463194867
"cluster8954"	9.70487584331747	9.61892207181114	9.26579880803931	8.90149873405192
"cluster8955"	8.1631791699525	8.29146690085596	8.35983075284878	8.53268169911858
"cluster7253"	6.1985835497742	6.37767405136785	7.90625829164583	8.14001798437601
"cluster7254"	6.641796820336	6.3334200318948	5.91274845360273	5.4987376999181
"cluster7255"	10.9991425471272	10.8017995828167	9.95240772163192	9.19163910244088
"cluster7256"	5.38965363246179	5.46394819759341	5.08784271826808	5.05187954525683
"cluster7257"	14.6344592805555	14.4849265044108	13.8001779330217	13.1928764543826
"cluster7258"	5.54076166298891	5.83732812870272	5.02108313436508	4.42042278380296
"cluster8960"	-0.260490836856293	0.627172451666652	7.31651458652254	8.4412984709133
"cluster8961"	2.65602435548249	2.7079650712976	11.6129792157909	12.7041094972195
"cluster8962"	7.77785346647121	7.92439673421229	7.67026250292838	7.80497400142619
"cluster7260"	8.17865085025788	8.18311489149016	7.85478141946427	7.80604604149689
"cluster7261"	6.4998134962629	6.28284532312732	5.91278509752765	5.69428589489536
"cluster8963"	9.41115556275926	9.27217660009311	10.6922262230091	10.7674138042819
"cluster8964"	8.90381987488127	8.58979888644371	9.4375405379032	9.08335895301114
"cluster7262"	9.16703679309444	9.0178454362967	9.23180550012448	8.63427100375865
"cluster8965"	-2.14237529906712	-2.09651707160539	9.76460812537756	9.86123983573594
"cluster7265"	8.19457177481278	8.1578610763368	7.80535937078942	7.25269496923586
"cluster7266"	6.54916404888434	6.28004526525306	5.79593996255121	4.81121413806904
"cluster7267"	7.54396468533792	7.31584440225896	7.16421751807864	6.53762310564868
"cluster8967"	9.50944210298254	9.48642682646811	8.28502464781666	7.61776744380835
"cluster8968"	7.51175318530057	7.55857191078471	7.23853316168369	5.8057901877109
"cluster8969"	8.9739009193666	8.88819336953969	8.6308331794564	8.02122228764459
"cluster7268"	10.1495250251061	10.0650485572181	10.9128973443647	10.6992863505548
"cluster7269"	-2.24895217980008	-2.2032054064546	7.71242989611194	8.34109179002461
"cluster7270"	6.72163121068011	6.79188347737049	5.95267597508025	6.61277356140923
"cluster7271"	8.75289150209061	8.60487774949993	7.89313751234209	7.35043699578159
"cluster7272"	8.40236760602447	8.0591819757971	9.54771434656819	9.43563929612302
"cluster8970"	8.91601022446367	8.91480964303664	10.2108050416317	10.9978896506487
"cluster7273"	-2.27176571387394	-2.2260738699159	7.32902055116409	7.87135236645998
"cluster7274"	8.79469173618884	8.70398866921865	9.57546917884267	9.91580596933374
"cluster7275"	1.12842461463884	0.655881064188606	9.20114596822577	9.39825508725227
"cluster8971"	8.89051277026118	8.84505605835216	9.68484166246816	9.93371035728497
"cluster8972"	4.53741583295856	4.31378091223927	6.10470059751231	6.22317181550428
"cluster8973"	5.8710573163635	5.6486589220946	8.18856353431787	8.33358629100646
"cluster8974"	9.73240276223482	9.8659864697055	10.0272256441429	9.10632011683313
"cluster7276"	5.53765953755153	5.56869852807841	12.7590399581726	12.913679795153
"cluster7277"	8.30551026810159	8.13881116739815	8.82313040509445	8.26880317179247
"cluster7278"	12.250419584733	12.5612565371693	12.67828191175	11.7183872732949
"cluster8975"	4.10056241412896	4.3128899010317	6.36575425097012	6.49686630001272
"cluster8976"	8.16235785228889	8.73981575585559	10.0215422671472	9.99427945388586
"cluster8977"	12.6603950416414	12.891891345728	14.3759482596718	14.2149230038361
"cluster8978"	8.63873445374511	8.67133710283975	8.13374001439065	7.78143134011873
"cluster7279"	15.0089971715148	15.1505592317285	14.9235603180624	14.4693886253569
"cluster7280"	7.48309838473701	8.06188321316732	7.61401785405446	7.38279639690872
"cluster7281"	14.3455408645131	14.385071626645	14.6924418323468	14.5538437585507
"cluster7282"	6.23561601362077	6.78380499793865	6.77376803479776	6.7430776127683
"cluster7283"	9.24624722447307	9.52258244710777	9.82902548051816	9.69839750974299
"cluster7284"	9.835735465664	9.90186669537474	10.6726949260311	10.7571699857442
"cluster8979"	3.78122721722654	3.68364272119979	10.1727185603179	10.8780530174674
"cluster8980"	10.2130480087381	10.0871410768092	10.9643251713712	11.4204846892573
"cluster8981"	8.39134635521551	8.2316856125856	8.11740093791381	8.02695952031547
"cluster8982"	7.41879594707992	7.66791941116871	8.77336834178794	9.55455086546409
"cluster8983"	5.09490097623699	4.89754911298856	11.6909697627332	12.420547479405
"cluster8984"	5.70758588461838	5.72191663777682	6.14638414356732	6.23364929578999
"cluster8985"	8.5713592548664	8.48661227614165	9.33853217463092	9.82375969660362
"cluster8986"	3.16492940744759	2.53417653828554	7.38894258100902	7.77627199958476
"cluster8987"	12.4878121407493	12.4066965787957	12.272407154251	12.2349368254486
"cluster8988"	9.03033984388279	9.05629046286904	10.0608022259635	10.5271291297914
